slide,source,class,tag,filename,x,y,p_gland_virchow2,p_gland_uni2,p_gland_phikon-v2,p_gland_ensemble
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x36864_y44544_hi.png,36864,44544,0.0269635,0.141756,0.0960255,0.088248335
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x71680_y12800_hi.png,71680,12800,0.029535336,0.092032865,0.24544656,0.12233826
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x24064_y44032_hi.png,24064,44032,0.03234433,0.2865684,0.21535073,0.17808783
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x70656_y13312_hi.png,70656,13312,0.033589505,0.18952109,0.20244318,0.14185126
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x67584_y14336_hi.png,67584,14336,0.033589505,0.02442309,0.5189119,0.19230817
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x70144_y13824_hi.png,70144,13824,0.033844035,0.20497774,0.27279878,0.17054017
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x50176_y38400_hi.png,50176,38400,0.03410043,0.055412795,0.284576,0.12469641
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x72192_y12288_hi.png,72192,12288,0.037326884,0.33285233,0.13523209,0.16847043
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x71680_y12288_hi.png,71680,12288,0.041152887,0.27474037,0.086323485,0.13407224
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x73216_y16896_hi.png,73216,16896,0.050705362,0.10374863,0.19806418,0.11750606
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x51712_y37888_hi.png,51712,37888,0.055005282,0.31195062,0.33155248,0.23283613
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x65536_y12800_hi.png,65536,12800,0.05623634,0.11124121,0.124638565,0.09737203
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x46080_y38912_hi.png,46080,38912,0.056652427,0.10017222,0.25870037,0.13850833
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x15872_y30720_hi.png,15872,30720,0.058345836,0.33198544,0.64332926,0.3445535
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x47616_y39936_hi.png,47616,39936,0.059210252,0.46116844,0.37479067,0.2983898
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x19456_y28672_hi.png,19456,28672,0.06052939,0.28897023,0.31912136,0.22287364
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x17408_y30208_hi.png,17408,30208,0.060751908,0.21436232,0.39688602,0.2240001
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x68096_y16384_hi.png,68096,16384,0.060975183,0.22746935,0.3647776,0.21774071
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x66048_y13312_hi.png,66048,13312,0.061875984,0.0973904,0.3280987,0.16245504
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x12288_y40960_hi.png,12288,40960,0.069289416,0.23022676,0.25128007,0.18359876
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x59904_y38400_hi.png,59904,38400,0.06979492,0.35331663,0.4594399,0.29418382
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x73728_y12800_hi.png,73728,12800,0.07477004,0.09138211,0.29259533,0.15291582
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x71680_y13312_hi.png,71680,13312,0.07723878,0.12126887,0.37731123,0.19193964
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x51200_y37888_hi.png,51200,37888,0.07751766,0.08819005,0.06052939,0.07541236
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x73216_y14336_hi.png,73216,14336,0.07892588,0.11556088,0.30445513,0.16631396
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x66560_y13824_hi.png,66560,13824,0.083890386,0.20244318,0.27512974,0.18715443
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x70144_y14336_hi.png,70144,14336,0.092032865,0.31489265,0.39420095,0.26704216
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x50688_y38400_hi.png,50688,38400,0.10302443,0.20055768,0.29502678,0.19953628
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x37888_y36352_hi.png,37888,36352,0.104294725,0.38329497,0.4878259,0.32513854
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x66560_y17408_hi.png,66560,17408,0.10594828,0.12085323,0.17667161,0.13449104
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x49664_y38400_hi.png,49664,38400,0.11436852,0.11920292,0.43746296,0.22367813
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x37376_y44544_hi.png,37376,44544,0.11920292,0.45317113,0.14223188,0.23820198
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x57344_y36864_hi.png,57344,36864,0.12147716,0.40427223,0.22337706,0.24970882
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x40960_y41472_hi.png,40960,41472,0.12168575,0.3979384,0.39957732,0.3064005
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x16896_y29696_hi.png,16896,29696,0.12378869,0.6604188,0.42835295,0.40418682
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x16896_y30720_hi.png,16896,30720,0.12635334,0.53509843,0.5971381,0.41952994
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x73728_y12288_hi.png,73728,12288,0.12765263,0.57403666,0.5122656,0.40465164
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x70144_y13312_hi.png,70144,13312,0.13318956,0.36139008,0.89912134,0.46456698
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x15360_y30208_hi.png,15360,30208,0.13568954,0.21239536,0.5403176,0.29613414
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x72192_y11264_hi.png,72192,11264,0.14128143,0.3451053,0.63635314,0.3742466
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x23552_y44544_hi.png,23552,44544,0.141756,0.30528295,0.5172661,0.321435
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x69632_y15872_hi.png,69632,15872,0.14426938,0.5724838,0.56526875,0.42734063
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x53760_y37888_hi.png,53760,37888,0.14953138,0.21469142,0.4846545,0.2829591
S14-1253-1-3,virchow2,non-gland,high_conf,S14-1253-1-3_x47104_y40448_hi.png,47104,40448,0.15253651,0.12085323,0.38769034,0.22036004
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x69120_y22528_bd.png,69120,22528,0.49707034,0.13117322,0.6971967,0.44181344
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x74752_y16896_bd.png,74752,16896,0.49609384,0.28577045,0.36263055,0.38149825
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x67584_y22016_bd.png,67584,22016,0.49609384,0.33895183,0.78530854,0.54011804
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x54784_y44544_bd.png,54784,44544,0.4946291,0.4035669,0.6992544,0.53248346
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x69120_y23552_bd.png,69120,23552,0.4941409,0.22067817,0.6719013,0.46224013
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x68096_y44032_bd.png,68096,44032,0.4941409,0.49493426,0.58959824,0.52622443
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x59392_y34816_bd.png,59392,34816,0.49169996,0.38908216,0.8267118,0.56916463
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x72704_y20992_bd.png,72704,20992,0.4902356,0.29543313,0.61947125,0.46837997
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x69120_y20992_bd.png,69120,20992,0.4902356,0.22507577,0.5801142,0.4318085
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x54272_y45056_bd.png,54272,45056,0.48974755,0.27474037,0.659734,0.47474065
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x93696_y43520_bd.png,93696,43520,0.48925945,0.6302299,0.47317034,0.5308866
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x75776_y42496_bd.png,75776,42496,0.48925945,0.86431044,0.8080672,0.7205457
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x74240_y22528_bd.png,74240,22528,0.48925945,0.30445513,0.66714764,0.48695406
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x57344_y32768_bd.png,57344,32768,0.48810038,0.4189346,0.41051993,0.439185
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x79360_y49664_bd.png,79360,49664,0.48779538,0.31111282,0.6160123,0.4716402
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x47616_y40960_bd.png,47616,40960,0.48681948,0.5794004,0.47025004,0.51215667
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x54272_y43520_bd.png,54272,43520,0.48633155,0.36048904,0.68130285,0.50937444
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x59392_y44544_bd.png,59392,44544,0.48535576,0.5688949,0.7150262,0.58975893
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x39936_y43520_bd.png,39936,43520,0.48486793,0.6783269,0.3681785,0.5104578
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x72704_y11264_bd.png,72704,11264,0.48486793,0.4826425,0.6955449,0.5543518
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x66048_y13824_bd.png,66048,13824,0.48340452,0.5832034,0.5798763,0.54882807
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x73216_y22528_bd.png,73216,22528,0.48340452,0.58502704,0.48413622,0.51752263
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x16384_y29184_bd.png,16384,29184,0.48321402,0.42316005,0.45801535,0.45479646
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x73216_y12800_bd.png,73216,12800,0.48316064,0.48913744,0.43110514,0.4678011
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x87552_y48640_bd.png,87552,48640,0.48316064,0.38421875,0.580352,0.48257717
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x49664_y44032_bd.png,49664,44032,0.48242912,0.4464042,0.59337366,0.50740236
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x51200_y44032_bd.png,51200,44032,0.48242912,0.3985235,0.6001883,0.49371362
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x47616_y40448_bd.png,47616,40448,0.48194143,0.7613611,0.41418785,0.55249685
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x59904_y24064_bd.png,59904,24064,0.48047867,0.36184093,0.8601343,0.5674846
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x75264_y16896_bd.png,75264,16896,0.48047867,0.40157047,0.81582016,0.5659564
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x66048_y22016_bd.png,66048,22016,0.47852883,0.23405632,0.69471705,0.4691007
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x57344_y34816_bd.png,57344,34816,0.47731054,0.4421547,0.4101655,0.44321024
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x69120_y44032_bd.png,69120,44032,0.47657967,0.4924322,0.7401744,0.5697288
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x66560_y22016_bd.png,66560,22016,0.47657967,0.41516557,0.80685264,0.5661993
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x64000_y40448_bd.png,64000,40448,0.47657967,0.22303843,0.7759446,0.49185422
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x76288_y25600_bd.png,76288,25600,0.4756053,0.08122775,0.41300356,0.32327887
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x70656_y14336_bd.png,70656,14336,0.4746312,0.6401861,0.55820656,0.5576746
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x72704_y22528_bd.png,72704,22528,0.47268346,0.39420095,0.6435533,0.50347924
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x73216_y20992_bd.png,73216,20992,0.47170994,0.30528295,0.61254144,0.46317813
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x68608_y43520_bd.png,68608,43520,0.47073662,0.6489114,0.63476974,0.5848059
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x51200_y37376_bd.png,51200,37376,0.47055414,0.120438814,0.36727032,0.31942108
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x72192_y50688_bd.png,72192,50688,0.46976352,0.37159258,0.85096467,0.56410694
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x66048_y23040_bd.png,66048,23040,0.46976352,0.3201833,0.7033458,0.4977642
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x69632_y16384_bd.png,69632,16384,0.4668456,0.6274948,0.5251862,0.5398422
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x72192_y21504_bd.png,72192,21504,0.4668456,0.25423115,0.82275945,0.514612
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x75776_y41984_bd.png,75776,41984,0.46587348,0.54537654,0.908618,0.639956
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x65536_y22528_bd.png,65536,22528,0.46490157,0.4880394,0.6955449,0.5494953
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x70656_y41472_bd.png,70656,41472,0.46490157,0.9167081,0.9257686,0.7691261
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x21504_y50176_bd.png,21504,50176,0.4627765,0.22507577,0.5193385,0.40239692
S14-1253-1-3,virchow2,non-gland,boundary,S14-1253-1-3_x72704_y21504_bd.png,72704,21504,0.46198753,0.22678362,0.6614857,0.4500856
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x20992_y41984_hi.png,20992,41984,0.9999757,0.9998029,0.9998727,0.9998837
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x16384_y37888_hi.png,16384,37888,0.9999398,0.99979657,0.99977654,0.99983764
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x19456_y39936_hi.png,19456,39936,0.9999008,0.99976224,0.99965405,0.99977237
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x21504_y41984_hi.png,21504,41984,0.9999318,0.99974686,0.99958915,0.9997559
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x75776_y11264_hi.png,75776,11264,0.99983907,0.9999008,0.99947256,0.9997375
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x64512_y9216_hi.png,64512,9216,0.9997131,0.9997428,0.9995827,0.99967957
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x19456_y40448_hi.png,19456,40448,0.9998148,0.9995197,0.99955577,0.99963015
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x22016_y43520_hi.png,22016,43520,0.99992275,0.99986446,0.9990452,0.99961084
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x23040_y41472_hi.png,23040,41472,0.99980587,0.99958915,0.9993436,0.9995795
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x21504_y36864_hi.png,21504,36864,0.99991775,0.9998029,0.99884856,0.999523
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x70144_y11264_hi.png,70144,11264,0.9998666,0.99945575,0.9992084,0.9995103
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x20992_y40448_hi.png,20992,40448,0.9998822,0.9991704,0.9994116,0.99948806
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x23040_y36864_hi.png,23040,36864,0.9999379,0.99963164,0.9988121,0.9994605
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x23040_y40960_hi.png,23040,40960,0.9998535,0.99961996,0.9986541,0.9993758
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x75264_y10752_hi.png,75264,10752,0.99978346,0.9993538,0.99895155,0.99936295
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x20480_y41472_hi.png,20480,41472,0.9999678,0.9995197,0.99845123,0.9993129
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x17408_y37888_hi.png,17408,37888,0.99936384,0.9999151,0.9986541,0.99931103
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x31744_y42496_hi.png,31744,42496,0.999956,0.9997305,0.99818975,0.9992921
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x24064_y37376_hi.png,24064,37376,0.9998148,0.9991704,0.998884,0.99928975
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x22528_y39424_hi.png,22528,39424,0.99979013,0.9993436,0.9987356,0.99928975
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x19456_y36864_hi.png,19456,36864,0.99963737,0.99895155,0.9992084,0.99926573
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x69120_y10752_hi.png,69120,10752,0.9992792,0.9991959,0.99923277,0.9992359
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x58880_y8704_hi.png,58880,8704,0.9993013,0.9994023,0.99895155,0.9992184
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x19456_y36352_hi.png,19456,36352,0.99983656,0.9990452,0.9986749,0.99918556
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x18944_y40960_hi.png,18944,40960,0.9997508,0.99869555,0.9990746,0.99917364
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x15872_y37888_hi.png,15872,37888,0.99961406,0.9988305,0.99895155,0.999132
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x74752_y11264_hi.png,74752,11264,0.9993436,0.99910307,0.998884,0.9991102
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x69120_y11264_hi.png,69120,11264,0.9997131,0.9987551,0.9988305,0.99909955
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x11264_y37888_hi.png,11264,37888,0.99977654,0.9981324,0.99938333,0.9990974
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x22528_y36864_hi.png,22528,36864,0.99983656,0.99884856,0.9985896,0.99909157
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x64512_y8704_hi.png,64512,8704,0.9993228,0.998884,0.9990452,0.999084
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x16896_y40960_hi.png,16896,40960,0.99937373,0.9989837,0.998884,0.9990805
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x16896_y40448_hi.png,16896,40448,0.9998416,0.99845123,0.998884,0.99905896
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x20992_y44032_hi.png,20992,44032,0.999608,0.99910307,0.9984269,0.999046
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x16896_y38400_hi.png,16896,38400,0.99974686,0.99939287,0.9979493,0.9990297
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x21504_y40448_hi.png,21504,40448,0.99937373,0.99974686,0.9979493,0.99902326
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x75264_y11264_hi.png,75264,11264,0.99938333,0.9993333,0.9983516,0.9990227
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x63488_y33280_hi.png,63488,33280,0.9996018,0.9988121,0.99861145,0.9990084
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x10752_y38400_hi.png,10752,38400,0.99942076,0.99893504,0.99861145,0.9989891
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x75264_y13312_hi.png,75264,13312,0.99967504,0.9993228,0.9979493,0.99898237
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x20992_y41472_hi.png,20992,41472,0.9996699,0.9980732,0.9991704,0.99897116
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x76288_y13312_hi.png,76288,13312,0.99983907,0.9990601,0.997981,0.9989601
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x21504_y39424_hi.png,21504,39424,0.99931216,0.99899954,0.99856746,0.9989597
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x17920_y37376_hi.png,17920,37376,0.9996486,0.9986749,0.99854493,0.99895614
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x24064_y41472_hi.png,24064,41472,0.9999502,0.99977654,0.99711037,0.9989457
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x15360_y36864_hi.png,15360,36864,0.99980587,0.99740905,0.9995956,0.99893683
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x18944_y38912_hi.png,18944,38912,0.9992679,0.9984988,0.99899954,0.9989221
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x16896_y39936_hi.png,16896,39936,0.99863297,0.99903023,0.999089,0.9989174
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x33280_y44032_hi.png,33280,44032,0.99963737,0.9980122,0.999089,0.9989128
S14-1253-1-3,hardvote,gland,high_conf,S14-1253-1-3_x65024_y10752_hi.png,65024,10752,0.99965405,0.99863297,0.99845123,0.99891275
S14-1253-1-3,hardvote,gland,boundary,S14-1253-1-3_x73728_y12288_bd.png,73728,12288,0.12765263,0.57403666,0.5122656,0.40465164
S14-1253-1-3,hardvote,gland,boundary,S14-1253-1-3_x72704_y16384_bd.png,72704,16384,0.5085441,0.18832397,0.5214102,0.40609276
S14-1253-1-3,hardvote,gland,boundary,S14-1253-1-3_x95232_y46592_bd.png,95232,46592,0.51781476,0.15869519,0.55796576,0.4114919
S14-1253-1-3,hardvote,gland,boundary,S14-1253-1-3_x16896_y30720_bd.png,16896,30720,0.12635334,0.53509843,0.5971381,0.41952994
S14-1253-1-3,hardvote,gland,boundary,S14-1253-1-3_x76800_y25600_bd.png,76800,25600,0.6220002,0.1229438,0.5337924,0.42624545
S14-1253-1-3,hardvote,gland,boundary,S14-1253-1-3_x69632_y15872_bd.png,69632,15872,0.14426938,0.5724838,0.56526875,0.42734063
S14-1253-1-3,hardvote,gland,boundary,S14-1253-1-3_x74240_y26112_bd.png,74240,26112,0.5660185,0.21568096,0.5112286,0.43097603
S14-1253-1-3,hardvote,gland,boundary,S14-1253-1-3_x51200_y24064_bd.png,51200,24064,0.6279512,0.15304217,0.5626571,0.4478835
S14-1253-1-3,hardvote,gland,boundary,S14-1253-1-3_x25088_y40448_bd.png,25088,40448,0.69637144,0.5195823,0.12940273,0.44845214
S14-1253-1-3,hardvote,gland,boundary,S14-1253-1-3_x56832_y24576_bd.png,56832,24576,0.5117166,0.14511536,0.69139314,0.44940838
S14-1253-1-3,hardvote,gland,boundary,S14-1253-1-3_x70656_y20992_bd.png,70656,20992,0.5573635,0.21900325,0.5855752,0.45398068
S14-1253-1-3,hardvote,gland,boundary,S14-1253-1-3_x76288_y26624_bd.png,76288,26624,0.6096985,0.1066906,0.64690644,0.45443186
S14-1253-1-3,hardvote,gland,boundary,S14-1253-1-3_x75264_y26624_bd.png,75264,26624,0.5448014,0.22867283,0.5914873,0.45498717
S14-1253-1-3,hardvote,gland,boundary,S14-1253-1-3_x23552_y44032_bd.png,23552,44032,0.537709,0.19253936,0.6365791,0.45560917
S14-1253-1-3,hardvote,gland,boundary,S14-1253-1-3_x58368_y46080_bd.png,58368,46080,0.77424216,0.09268778,0.50643885,0.45778957
S14-1253-1-3,hardvote,gland,boundary,S14-1253-1-3_x48128_y50176_bd.png,48128,50176,0.6662797,0.09401019,0.62337685,0.46122226
S14-1253-1-3,hardvote,gland,boundary,S14-1253-1-3_x53760_y45568_bd.png,53760,45568,0.5,0.13028543,0.7577944,0.4626933
S14-1253-1-3,hardvote,gland,boundary,S14-1253-1-3_x35840_y50176_bd.png,35840,50176,0.62291825,0.16858302,0.61074376,0.467415
S14-1253-1-3,hardvote,gland,boundary,S14-1253-1-3_x52736_y43520_bd.png,52736,43520,0.6410854,0.1183851,0.6466834,0.46871796
S14-1253-1-3,hardvote,gland,boundary,S14-1253-1-3_x57344_y24576_bd.png,57344,24576,0.5660185,0.20914644,0.63973606,0.47163367
S14-1253-1-3,hardvote,gland,boundary,S14-1253-1-3_x53248_y25600_bd.png,53248,25600,0.68846846,0.18832397,0.5408632,0.4725519
S14-1253-1-3,hardvote,gland,boundary,S14-1253-1-3_x55296_y24576_bd.png,55296,24576,0.51952136,0.30819023,0.5905431,0.47275153
S14-1253-1-3,hardvote,gland,boundary,S14-1253-1-3_x15360_y30720_bd.png,15360,30720,0.18417986,0.5801142,0.65401137,0.47276846
S14-1253-1-3,hardvote,gland,boundary,S14-1253-1-3_x54784_y24064_bd.png,54784,24064,0.5563996,0.23722233,0.6365791,0.47673368
S14-1253-1-3,hardvote,gland,boundary,S14-1253-1-3_x50176_y24576_bd.png,50176,24576,0.60626537,0.14033625,0.6918097,0.4794704
S14-1253-1-3,hardvote,gland,boundary,S14-1253-1-3_x65536_y43520_bd.png,65536,43520,0.5779718,0.15354918,0.70942193,0.48031434
S14-1253-1-3,hardvote,gland,boundary,S14-1253-1-3_x58368_y23040_bd.png,58368,23040,0.7541916,0.124213,0.5643986,0.48093438
S14-1253-1-3,hardvote,gland,boundary,S14-1253-1-3_x73216_y13312_bd.png,73216,13312,0.34620965,0.5575442,0.54237854,0.48204413
S14-1253-1-3,hardvote,gland,boundary,S14-1253-1-3_x54784_y24576_bd.png,54784,24576,0.5448014,0.15102781,0.7505528,0.48212734
S14-1253-1-3,hardvote,gland,boundary,S14-1253-1-3_x65536_y18432_bd.png,65536,18432,0.18359363,0.59525734,0.6753365,0.48472914
S14-1253-1-3,hardvote,gland,boundary,S14-1253-1-3_x65536_y35840_bd.png,65536,35840,0.66671383,0.20244318,0.59313804,0.48743168
S14-1253-1-3,hardvote,gland,boundary,S14-1253-1-3_x54272_y24576_bd.png,54272,24576,0.5448014,0.16830944,0.7505528,0.48788786
S14-1253-1-3,hardvote,gland,boundary,S14-1253-1-3_x49664_y50176_bd.png,49664,50176,0.544317,0.22507577,0.7017131,0.4903686
S14-1253-1-3,hardvote,gland,boundary,S14-1253-1-3_x23040_y45568_bd.png,23040,45568,0.357119,0.56613845,0.55362594,0.49229446
S14-1253-1-3,hardvote,gland,boundary,S14-1253-1-3_x50688_y29184_bd.png,50688,29184,0.5363129,0.3860688,0.55573666,0.4927061
S14-1253-1-3,hardvote,gland,boundary,S14-1253-1-3_x75264_y50176_bd.png,75264,50176,0.7498207,0.17300858,0.5622966,0.49504197
S14-1253-1-3,hardvote,gland,boundary,S14-1253-1-3_x56320_y24064_bd.png,56320,24064,0.5992507,0.17272931,0.71383077,0.49527025
S14-1253-1-3,hardvote,gland,boundary,S14-1253-1-3_x51712_y45056_bd.png,51712,45056,0.32423538,0.5249427,0.64220816,0.49712873
