x,y,p_BACK,p_NORM,p_DEB,p_TUM,p_ADI,p_MUC,p_MUS,p_STR,p_LYM,p_Cancer,p_Normal,p_Others,group_argmax,kather_topclass,in_roi,p_gland_virchow2,p_gland_uni2,p_gland_phikon-v2,p_gland_ensemble,pred_class_ensemble,gt_label,pred_label,cancer_mask,gt_class,pred_class,correct
69120,15360,4.4247743999999995e-18,8.6057845e-09,1.5032064e-15,1.0,6.362699e-22,5.8891787e-16,1.802019e-14,6.675197700000001e-16,6.961275999999999e-19,1.0,8.605802e-09,2.096549e-15,Cancer,TUM,True,0.93318766,0.98934746,0.9697854,0.96410686,gland,0,0,True,gland,gland,True
69632,15360,6.8117257e-16,1.7634399e-06,6.7067266e-18,0.9999982,6.8824885e-22,7.919548e-15,5.9741232999999995e-19,1.9453908999999998e-18,2.0432047e-19,0.9999982,1.7634399e-06,8.607427e-15,Cancer,TUM,True,0.8589554,0.9871788,0.9324533,0.9261958,gland,0,0,True,gland,gland,True
70144,15360,1.2549187e-13,1.5208143e-09,1.3536092e-11,1.0,3.7928612999999995e-18,8.0383694e-12,9.354446e-14,2.5438417e-12,1.5741762e-14,1.0,1.5209236e-09,2.1699954e-11,Cancer,TUM,True,0.77881753,0.96909106,0.95430803,0.9007389,gland,0,0,True,gland,gland,True
70656,15360,1.6098128e-13,8.706179e-05,1.1299352e-12,0.999913,2.7013152e-19,1.1501221e-12,3.4972445e-14,3.1589564e-13,2.6104085e-17,0.999913,8.706179e-05,2.4410387e-12,Cancer,TUM,True,0.98582757,0.9869795,0.9843364,0.98571444,gland,0,0,True,gland,gland,True
71168,15360,2.1945927e-17,1.7947444e-06,7.22636e-23,0.9999982,7.8027154e-23,5.2356424e-14,2.4834303e-20,3.5193247000000005e-21,7.6216195e-30,0.9999982,1.7947444e-06,5.237837e-14,Cancer,TUM,True,0.9985896,0.99657035,0.994615,0.9965916,gland,0,0,True,gland,gland,True
71680,15360,1.428488e-16,2.3286706e-10,1.05844847e-16,1.0,1.3396331e-24,2.1926502e-14,6.100132e-17,4.13776e-15,5.823112699999999e-19,1.0,2.3286711e-10,2.2175196e-14,Cancer,TUM,True,0.9992792,0.9981614,0.99605453,0.99783164,gland,0,0,True,gland,gland,True
72192,15360,5.73144e-13,7.019974e-10,5.175481e-15,0.9999999,7.391232e-21,6.9883335e-08,9.2319925e-23,4.837569e-22,2.1941868e-24,0.9999999,7.019974e-10,6.988391e-08,Cancer,TUM,True,0.9991441,0.99586606,0.99732697,0.99744576,gland,0,0,True,gland,gland,True
50176,15872,4.1207354e-06,9.6414915e-06,0.038649563,0.058015108,2.7433697e-07,0.00028175575,0.25161648,0.6514041,1.897602e-05,0.7094192,0.2516454,0.038935438,Cancer,STR,True,0.95565146,0.8250265,0.5001831,0.76028705,gland,0,0,True,gland,gland,True
50688,15872,1.5148671e-25,1.38473955e-11,8.490361e-22,1.0,9.3893415e-36,3.9268148000000003e-22,2.9192128e-26,2.9461366e-21,5.00019e-19,1.0,1.3847396e-11,1.241869e-21,Cancer,TUM,True,0.96485513,0.99341017,0.9755769,0.9779474,gland,1,0,True,non-gland,gland,False
51200,15872,1.6224962e-17,2.900686e-11,2.3997697e-17,1.0,4.6995955e-25,4.5755517e-11,2.017429e-23,4.3280403e-22,1.8794446999999998e-25,1.0,2.900686e-11,4.575556e-11,Cancer,TUM,True,0.99911696,0.999015,0.98866826,0.99560004,gland,1,0,True,non-gland,gland,False
51712,15872,1.05760414e-10,1.0350797e-09,5.341601e-08,1.0,1.9247657e-15,1.4914738e-08,8.007692e-11,1.772984e-08,3.0831677e-11,1.0,1.1459902e-09,6.8436506e-08,Cancer,TUM,True,0.983597,0.9904406,0.98951083,0.9878495,gland,0,0,True,gland,gland,True
52224,15872,4.2701120000000004e-17,5.73869e-14,2.195022e-11,1.0,2.2941735000000002e-21,8.0054995e-13,1.3420579e-16,3.8947485e-18,1.5081076e-20,1.0,5.752112e-14,2.2750813e-11,Cancer,TUM,True,0.9993333,0.99984646,0.99837697,0.99918556,gland,0,0,True,gland,gland,True
52736,15872,3.4449538e-25,1.4693083e-16,1.6240385000000001e-24,1.0,2.4167894e-35,2.3597377000000003e-16,1.1462444e-28,1.5272601e-26,3.8335086000000004e-30,1.0,1.4693083e-16,2.3597377000000003e-16,Cancer,TUM,True,0.9995345,0.9990601,0.99899954,0.999198,gland,0,0,True,gland,gland,True
53248,15872,4.170089e-21,1.9149759e-13,2.4394434e-14,1.0,8.178542e-28,2.0309512e-14,1.24125495e-20,1.05389415e-19,5.0800648e-23,1.0,1.914976e-13,4.470395e-14,Cancer,TUM,True,0.99954873,0.99711037,0.9993538,0.998671,gland,0,0,True,gland,gland,True
53760,15872,8.207289e-22,2.913871e-12,2.104358e-16,1.0,5.0128078e-29,1.12878296e-14,9.966451599999999e-23,3.3969845e-24,1.2133252e-27,1.0,2.913871e-12,1.14982664e-14,Cancer,TUM,True,0.9992563,0.9997131,0.9983516,0.99910706,gland,0,0,True,gland,gland,True
54272,15872,6.428823e-20,1.4798626e-14,2.0595890000000002e-17,1.0,4.0881090000000006e-27,1.5525816e-14,2.574551e-22,1.2546511e-20,3.8533025000000003e-22,1.0,1.4798626e-14,1.5546477e-14,Cancer,TUM,True,0.9994023,0.99972194,0.9987356,0.99928665,gland,0,0,True,gland,gland,True
54784,15872,5.3426484e-20,2.657536e-12,1.5306092e-17,1.0,8.687393e-30,1.3049289e-13,1.6879140000000002e-25,3.7482795e-22,7.595613e-26,1.0,2.657536e-12,1.3050825e-13,Cancer,TUM,True,0.9965166,0.99827254,0.99711037,0.99729985,gland,0,0,True,gland,gland,True
55296,15872,2.4917144e-16,1.1708531e-10,4.011124e-13,1.0,1.0881629999999999e-24,3.906131e-14,1.6762984e-19,3.7432433e-18,1.05954326e-16,1.0,1.1708542e-10,4.404229e-13,Cancer,TUM,True,0.9992446,0.9996259,0.9926542,0.9971749,gland,0,0,True,gland,gland,True
55808,15872,8.458736e-24,9.200004e-15,1.3498813999999998e-18,1.0,4.1149252999999996e-35,4.4265470000000005e-18,3.278466e-27,5.2506288e-23,3.5357367e-20,1.0,9.20004e-15,5.776437e-18,Cancer,TUM,True,0.9993013,0.9988121,0.9971551,0.9984228,gland,0,0,True,gland,gland,True
56320,15872,3.6137756e-14,3.1058726e-06,2.4038353e-13,0.9999969,6.063982999999999e-19,5.1281357e-10,3.0258435e-15,1.8700888e-13,1.1206566e-16,0.9999969,3.1058726e-06,5.1309007e-10,Cancer,TUM,True,0.997981,0.997851,0.99611557,0.9973159,gland,0,0,True,gland,gland,True
56832,15872,4.2820020000000005e-25,1.1277629e-14,2.2356700000000004e-18,1.0,2.6062546e-34,2.5406168e-16,1.0401907000000001e-26,1.6550829e-26,4.4601846999999995e-29,1.0,1.1277629e-14,2.5629735000000003e-16,Cancer,TUM,True,0.99895155,0.9987551,0.9911527,0.99628645,gland,0,0,True,gland,gland,True
57344,15872,8.420959699999999e-19,1.7866032e-12,1.9413448e-20,1.0,3.9881044e-30,1.9550784e-13,2.4530339999999998e-26,1.54039735e-24,3.3425303e-26,1.0,1.7866032e-12,1.955087e-13,Cancer,TUM,True,0.96432143,0.9837225,0.9656413,0.9712284,gland,0,0,True,gland,gland,True
57856,15872,1.7247907e-21,4.7297015e-14,3.0000798999999996e-18,1.0,4.8546683e-30,3.3431947e-14,5.88678e-22,1.1757846e-19,3.8580159999999995e-26,1.0,4.7297015e-14,3.343495e-14,Cancer,TUM,True,0.9719925,0.97821885,0.9623913,0.9708676,gland,0,0,True,gland,gland,True
58368,15872,6.2860835e-20,1.30563285e-14,6.739868e-20,1.0,3.918255e-30,5.4320704e-14,1.5116641000000001e-24,1.5998279999999998e-19,2.6219726999999997e-25,1.0,1.30563285e-14,5.4320833e-14,Cancer,TUM,True,0.94699025,0.96641046,0.9795115,0.96430403,gland,0,0,True,gland,gland,True
58880,15872,2.6191592e-13,7.012809e-08,6.5659894e-10,0.9999999,1.0829076e-17,1.3156817e-11,4.480428e-13,7.018571e-13,4.7746312e-14,0.9999999,7.0128586e-08,6.7001765e-10,Cancer,TUM,True,0.17838266,0.54225737,0.47919902,0.39994636,non-gland,0,1,True,gland,non-gland,False
59392,15872,7.7281714e-13,9.0878905e-07,1.9844048e-11,0.99999905,2.1850038e-18,1.3557163e-11,2.4999035e-13,2.2570656e-10,1.6124045e-12,0.99999905,9.0879087e-07,3.4174028e-11,Cancer,TUM,True,0.3900111,0.8454327,0.7501869,0.6618769,gland,0,1,True,gland,non-gland,False
59904,15872,8.370972e-08,0.00020813386,0.00028400868,0.99828404,3.4542564e-09,2.7249705e-06,7.572911e-05,0.0011264333,1.8879811e-05,0.99941045,0.00030274622,0.00028681735,Cancer,TUM,True,0.62245935,0.63635314,0.60626537,0.6216926,gland,0,0,True,gland,gland,True
60416,15872,1.4917751e-07,0.0007567837,0.090326555,0.9078591,2.1885074e-09,4.746074e-06,6.327782e-06,0.0005154432,0.0005309315,0.90837455,0.0012940452,0.09033145,Cancer,TUM,True,0.17953056,0.27551943,0.4039195,0.28632316,non-gland,0,1,True,gland,non-gland,False
60928,15872,7.2465664e-19,2.4370442e-10,5.367172e-16,1.0,2.8934988000000003e-21,2.0862222000000002e-16,3.3450526e-13,2.1217317e-13,6.529873e-17,1.0,2.4403898e-10,7.46064e-16,Cancer,TUM,True,0.061875984,0.50857455,0.48871043,0.35305366,non-gland,0,1,True,gland,non-gland,False
61440,15872,2.2311132e-17,1.3822386e-10,3.456653e-12,1.0,5.3159475e-23,7.7490504e-13,4.909456e-16,3.9741477e-15,1.8208754999999998e-19,1.0,1.3822435e-10,4.2315804e-12,Cancer,TUM,True,0.72115445,0.95292586,0.9500415,0.8747073,gland,0,0,True,gland,gland,True
61952,15872,2.3647656e-24,4.8582145e-12,1.5409724999999998e-25,1.0,5.2867792e-33,5.618829e-16,3.2768263e-28,9.529386e-28,1.9020109999999999e-34,1.0,4.8582145e-12,5.618829e-16,Cancer,TUM,True,0.9853843,0.9879462,0.98187524,0.98506856,gland,0,0,True,gland,gland,True
62464,15872,1.0113462e-18,5.3238965e-14,1.6687881e-20,1.0,3.553009e-24,4.3118444e-13,7.7019366e-18,2.13495e-20,1.0536752000000001e-30,1.0,5.3246666e-14,4.3118547e-13,Cancer,TUM,True,0.9184803,0.9219218,0.95150405,0.9306354,gland,0,0,True,gland,gland,True
62976,15872,1.8753892e-07,3.0989402e-05,8.570843e-08,0.9994406,1.0657789e-09,0.00012273624,5.4395878e-05,0.0003509462,3.2525133e-10,0.99979156,8.538667e-05,0.00012300948,Cancer,TUM,True,0.99771273,0.9678993,0.987375,0.98432904,gland,0,0,True,gland,gland,True
63488,15872,1.1704886e-09,3.3069588e-07,1.384912e-08,0.99999905,8.12663e-13,9.5050765e-08,3.906713e-08,5.302163e-07,8.104046e-09,0.9999996,3.7786788e-07,1.10070374e-07,Cancer,TUM,True,0.69471705,0.59561014,0.83973396,0.71002036,gland,0,0,True,gland,gland,True
64000,15872,3.134828e-07,0.006205717,6.4580863e-06,0.9680034,2.0578965e-07,6.7755077e-06,0.011551343,0.014211796,1.38159985e-05,0.98221517,0.017771082,1.3547076e-05,Cancer,TUM,True,0.64097303,0.7291342,0.55314326,0.6410835,gland,0,0,True,gland,gland,True
64512,15872,4.1354709e-10,0.051598735,5.177131e-09,0.9483236,1.5126237e-12,3.3615388e-09,2.2183956e-06,7.5373326e-05,2.9572783e-08,0.948399,0.05160098,8.952217e-09,Cancer,TUM,True,0.9572778,0.95292586,0.9252299,0.9451445,gland,0,0,True,gland,gland,True
65024,15872,2.6904585e-15,1.0745105e-07,4.2753154e-15,0.9999999,1.0821974e-17,1.852568e-12,2.3470155e-13,1.9560822e-16,1.5838197e-21,0.9999999,1.07451285e-07,1.8595338e-12,Cancer,TUM,True,0.8694931,0.9329437,0.9795115,0.9273161,gland,0,0,True,gland,gland,True
65536,15872,5.965676e-22,2.3592668e-11,5.0963106e-23,1.0,4.9546979999999996e-26,2.7343054e-17,8.614373999999999e-20,9.1936166e-23,3.9471487e-30,1.0,2.3592668e-11,2.7343701e-17,Cancer,TUM,True,0.9585377,0.98657167,0.97068775,0.9719324,gland,0,0,True,gland,gland,True
66048,15872,2.3906941e-19,1.972691e-13,2.1046368e-18,1.0,1.1236802e-27,3.9794553000000005e-16,7.4684163e-19,5.851350699999999e-18,1.1708153e-21,1.0,1.9726984e-13,4.0028924000000003e-16,Cancer,TUM,True,0.9834705,0.9932025,0.990732,0.989135,gland,0,0,True,gland,gland,True
66560,15872,1.8412903e-10,9.15299e-06,4.2228727e-11,0.99999046,6.463299e-16,3.7265588e-07,2.6116134e-12,7.166912e-11,1.6140536e-14,0.99999046,9.152993e-06,3.7288223e-07,Cancer,TUM,True,0.9996018,0.99854493,0.9930962,0.997081,gland,0,0,True,gland,gland,True
67072,15872,5.7375635e-11,0.009774752,2.6728554e-07,0.99016905,3.229496e-14,5.215617e-06,3.7804293e-07,5.039013e-05,2.0642892e-10,0.9902194,0.00977513,5.4829598e-06,Cancer,TUM,True,0.9879462,0.91367656,0.9124362,0.9380197,gland,0,0,True,gland,gland,True
67584,15872,3.5884993e-06,0.0045402814,0.00011086828,0.060975235,9.425808e-06,0.0062920847,0.45210508,0.4759522,1.1245777e-05,0.53692746,0.45666602,0.0064065414,Cancer,STR,True,0.74706274,0.73829186,0.7090191,0.73145795,gland,0,0,True,gland,gland,True
68096,15872,3.0288783e-07,0.00012522939,1.4748514e-07,0.9998661,3.2932636e-11,6.4941482e-06,9.153645e-09,1.7541249e-06,2.9133368e-08,0.99986786,0.0001252677,6.9445214e-06,Cancer,TUM,True,0.72545415,0.7446563,0.68637,0.7188268,gland,0,0,True,gland,gland,True
68608,15872,3.7035343e-13,9.056277e-06,1.0415545e-12,0.99999094,6.7897506e-17,1.8789428e-11,4.0907108e-11,2.272513e-09,2.0713437e-15,0.99999094,9.056318e-06,2.0201337e-11,Cancer,TUM,True,0.8844391,0.9500415,0.9740426,0.9361744,gland,0,0,True,gland,gland,True
69120,15872,6.6985854e-17,1.0485055e-10,9.867991e-13,1.0,1.0737188e-24,3.3418224e-15,8.597705e-18,5.0845393e-17,1.32194785e-11,1.0,1.1807004e-10,9.902079e-13,Cancer,TUM,True,0.91625965,0.85536855,0.9230392,0.89822245,gland,0,0,True,gland,gland,True
69632,15872,6.739856e-16,5.1837366e-09,2.0371109e-15,1.0,5.0625453999999997e-20,3.2970512e-13,2.1177674e-15,5.3639615e-15,2.058506e-16,1.0,5.1837388e-09,3.3241622e-13,Cancer,TUM,True,0.87810534,0.96405166,0.909907,0.91735464,gland,0,0,True,gland,gland,True
70144,15872,3.2928453e-14,1.7880932e-08,4.7515065e-12,1.0,4.0730155e-17,4.7335694e-12,1.6659581e-12,2.8072402e-11,1.766784e-14,1.0,1.7882616e-08,9.5180044e-12,Cancer,TUM,True,0.9728308,0.99361163,0.95150405,0.9726488,gland,0,0,True,gland,gland,True
70656,15872,5.841913e-10,3.894678e-05,7.9434445e-11,0.999961,2.6827971e-14,1.0143972e-08,3.3482718e-14,5.816948e-15,3.9137382000000004e-16,0.999961,3.894678e-05,1.08075975e-08,Cancer,TUM,True,0.9615338,0.96378,0.92944044,0.95158476,gland,0,0,True,gland,gland,True
71168,15872,8.8484685e-11,1.2973834e-07,1.4396966e-09,0.9999999,1.4933521e-12,7.790664e-09,8.3777785e-09,2.6367292e-08,5.5111523e-11,0.9999999,1.3817272e-07,9.318845e-09,Cancer,TUM,True,0.90829307,0.9334308,0.9046505,0.91545814,gland,0,0,True,gland,gland,True
71680,15872,1.9391136e-16,1.501985e-08,4.2245193e-17,1.0,1.1964921000000001e-22,5.3524537e-15,6.326719e-19,1.1088717e-17,3.8530879999999996e-19,1.0,1.501985e-08,5.5886103e-15,Cancer,TUM,True,0.9950177,0.98625773,0.9348725,0.9720493,gland,0,0,True,gland,gland,True
50176,16896,1.0461861e-07,9.649304e-06,0.00023921681,0.9797274,7.410544e-10,4.9139176e-06,0.0145924315,0.0054262797,1.6513647e-08,0.9851537,0.014602099,0.00024423533,Cancer,TUM,True,0.8373541,0.8558512,0.80685264,0.8333526,gland,0,0,True,gland,gland,True
50688,16896,2.5303630000000002e-17,1.7611142e-11,1.1867144e-11,1.0,6.260713e-21,2.3349893e-11,1.629187e-11,8.94038e-12,1.5851831e-17,1.0,3.390303e-11,3.5217062e-11,Cancer,TUM,True,0.9953904,0.9992792,0.99553156,0.9967337,gland,0,0,True,gland,gland,True
51200,16896,1.8668097e-12,1.1004824e-08,9.9708046e-12,1.0,3.9306167e-17,3.3508796e-11,1.06744474e-11,2.30239e-12,3.749789e-18,1.0,1.1015498e-08,4.534641e-11,Cancer,TUM,True,0.8929365,0.8392076,0.8349459,0.8556967,gland,1,0,True,non-gland,gland,False
51712,16896,3.5997576999999997e-19,6.481141e-11,1.293671e-16,1.0,5.4177657000000005e-27,2.083225e-15,5.460584e-22,2.6339903999999997e-19,4.4002111999999997e-20,1.0,6.481141e-11,2.2129521e-15,Cancer,TUM,True,0.96267307,0.9740426,0.9843364,0.973684,gland,0,0,True,gland,gland,True
52224,16896,3.8892975e-34,1.9050662000000002e-21,3.2172810000000003e-31,1.0,0.0,1.5913599e-21,2.40209e-40,4.5418245e-37,1.77e-42,1.0,1.9050662000000002e-21,1.5913599e-21,Cancer,TUM,True,0.99954176,0.9999125,0.9992792,0.9995778,gland,0,0,True,gland,gland,True
52736,16896,9.956637499999999e-25,5.359923599999999e-18,6.4388863e-20,1.0,8.160554e-37,1.1683822000000002e-16,1.3083939e-27,4.975283e-27,4.0274874000000005e-30,1.0,5.359923599999999e-18,1.169026e-16,Cancer,TUM,True,0.9992446,0.99974686,0.99605453,0.9983487,gland,0,0,True,gland,gland,True
53248,16896,6.4044208000000005e-27,1.7167999000000001e-16,1.0919595e-24,1.0,5.553e-42,2.4643163e-19,1.2000004999999999e-33,4.7937263e-27,1.894511e-32,1.0,1.7167999000000001e-16,2.4643272e-19,Cancer,TUM,True,0.99879336,0.99964297,0.9956006,0.9980123,gland,0,0,True,gland,gland,True
53760,16896,2.4612295e-16,7.6978084e-11,5.507272e-16,1.0,2.5043087e-26,2.6123131e-14,8.047989e-23,3.729574e-18,3.2714567e-20,1.0,7.6978084e-11,2.6919981e-14,Cancer,TUM,True,0.9992679,0.99740905,0.9974885,0.99805516,gland,0,0,True,gland,gland,True
54272,16896,4.6166294e-19,4.65635e-13,1.852986e-15,1.0,4.1105847999999997e-25,3.118525e-14,2.0237691e-19,4.7359612e-20,9.969987599999999e-23,1.0,4.6563523e-13,3.3038696e-14,Cancer,TUM,True,0.99854493,0.9984269,0.99351174,0.99682784,gland,0,0,True,gland,gland,True
54784,16896,1.7086953e-11,7.980599e-06,9.886346e-11,0.999992,3.8839624e-17,6.0612754e-10,2.6299702e-14,2.3941666e-11,1.0340693e-12,0.999992,7.9806e-06,7.2207795e-10,Cancer,TUM,True,0.9996699,0.99985576,0.99711037,0.99887866,gland,0,0,True,gland,gland,True
55296,16896,2.4584167e-14,2.0882371e-08,9.136824e-11,1.0,5.8377445e-20,9.510589e-10,7.919778e-14,4.4856896e-12,1.3778465000000002e-16,1.0,2.0882451e-08,1.0424517e-09,Cancer,TUM,True,0.9998029,0.99869555,0.99871576,0.9990714,gland,0,0,True,gland,gland,True
55808,16896,7.072179e-16,3.4180032e-09,2.5844718e-13,1.0,2.0138843e-23,2.726493e-10,1.8157487e-20,3.4215097999999995e-18,1.3052026e-21,1.0,3.4180032e-09,2.7290845e-10,Cancer,TUM,True,0.9905143,0.9984269,0.99351174,0.99415094,gland,0,0,True,gland,gland,True
56320,16896,1.8620436e-13,1.2401929e-08,2.8995198e-14,1.0,8.22796e-19,2.0525364e-11,5.559666e-15,1.3093113e-14,1.7348035e-18,1.0,1.2401935e-08,2.0740564e-11,Cancer,TUM,True,0.99711037,0.9968273,0.9850429,0.99299353,gland,0,0,True,gland,gland,True
56832,16896,2.7671488e-13,1.01357834e-07,3.3790326e-09,0.9999999,1.4481504999999998e-18,2.5519695e-10,3.6315405000000005e-16,3.0894645e-16,6.304298400000001e-16,0.9999999,1.01357834e-07,3.6345063e-09,Cancer,TUM,True,0.99586606,0.96909106,0.9728308,0.97926265,gland,0,0,True,gland,gland,True
57344,16896,7.327392e-14,3.9116976e-08,4.838565e-15,1.0,8.362411e-19,1.0677548e-10,8.946012e-15,1.8520956e-15,6.2925756e-23,1.0,3.9116987e-08,1.0685359e-10,Cancer,TUM,True,0.99824536,0.9992446,0.994089,0.99719304,gland,0,0,True,gland,gland,True
57856,16896,5.9192135e-12,4.724901e-08,9.172422e-12,1.0,2.737939e-16,1.0978638e-08,2.8212204e-13,7.9508546e-13,1.5210329e-19,1.0,4.724929e-08,1.099373e-08,Cancer,TUM,True,0.9856076,0.9838472,0.9686196,0.97935814,gland,0,0,True,gland,gland,True
58368,16896,7.342617e-12,0.00060305867,1.1101278e-10,0.9993969,1.3087163e-14,7.214445e-11,6.080623e-10,3.1813794e-09,2.5825845e-12,0.9993969,0.00060305925,1.9049984e-10,Cancer,TUM,True,0.9966756,0.99341017,0.9161096,0.9687318,gland,0,0,True,gland,gland,True
58880,16896,1.9441006e-21,9.894017e-13,2.6677726e-21,1.0,1.7312363e-30,5.2944913000000004e-17,3.6868172e-23,2.6589598e-24,2.2935855e-30,1.0,9.894017e-13,5.2949525e-17,Cancer,TUM,True,0.94639885,0.98173577,0.9407897,0.9563081,gland,0,0,True,gland,gland,True
59392,16896,1.0305435e-09,0.017367812,1.117842e-06,0.98263043,1.9750661e-11,4.4290527e-09,4.8116846e-08,4.8004574e-07,5.896535e-08,0.9826309,0.01736792,1.1233016e-06,Cancer,TUM,True,0.76699245,0.9462003,0.7401744,0.8177891,gland,0,0,True,gland,gland,True
59904,16896,3.8935616e-17,3.5111274e-12,9.60027e-15,1.0,1.2168863999999999e-25,9.112731e-12,8.994812e-22,9.688915999999998e-19,9.607045000000001e-23,1.0,3.5111274e-12,9.12237e-12,Cancer,TUM,True,0.9566342,0.96765566,0.97262347,0.96563786,gland,0,0,True,gland,gland,True
60416,16896,3.8172886e-19,1.35002584e-14,2.5952153e-17,1.0,1.9036593000000002e-26,1.8743931e-14,2.3628057e-19,6.1465925e-17,4.9010479999999995e-26,1.0,1.3500495e-14,1.8770265e-14,Cancer,TUM,True,0.8213309,0.94853723,0.9252299,0.898366,gland,0,0,True,gland,gland,True
60928,16896,2.0593611e-17,1.0912905e-14,3.8812556e-16,1.0,8.363721e-26,8.576365e-14,8.204980999999999e-20,8.838243e-16,2.0839034e-20,1.0,1.0913008e-14,8.617237e-14,Cancer,TUM,True,0.999015,0.9982993,0.9950177,0.997444,gland,0,0,True,gland,gland,True
61440,16896,4.2358572e-20,4.0881895e-11,2.5797214e-15,1.0,2.1308638e-29,7.450095e-18,9.388559e-20,1.0911941e-15,3.6353230000000005e-17,1.0,4.088193e-11,2.5872139e-15,Cancer,TUM,True,0.83318895,0.95430803,0.94458723,0.9106948,gland,0,0,True,gland,gland,True
61952,16896,7.153720400000001e-22,1.6367524e-11,2.1944355e-19,1.0,6.749662e-30,4.5269430000000004e-17,2.7959174e-22,1.9064183e-21,7.7319735e-23,1.0,1.6367524e-11,4.5489590000000007e-17,Cancer,TUM,True,0.992062,0.997285,0.983597,0.99098134,gland,0,0,True,gland,gland,True
62464,16896,5.444235e-15,9.204372e-12,2.089467e-13,1.0,2.6672944000000002e-21,2.7636308e-13,2.673417e-13,1.8457022e-11,2.257552e-16,1.0,9.471939e-12,4.9075403e-13,Cancer,TUM,True,0.96741027,0.94699025,0.98571813,0.9667063,gland,0,0,True,gland,gland,True
62976,16896,5.848961e-26,1.9782223e-13,1.9020527e-21,1.0,7.993395000000001e-33,1.3964638000000001e-21,7.5231986e-20,1.1558217e-19,7.4903053e-25,1.0,1.9782231e-13,3.2985751e-21,Cancer,TUM,True,0.94966936,0.9437636,0.96323055,0.95222116,gland,0,0,True,gland,gland,True
63488,16896,4.0214641999999996e-25,1.0294794e-14,7.6857244e-21,1.0,8.038571e-30,2.0165502000000002e-17,8.985913e-18,9.544112e-22,2.7677484e-26,1.0,1.03037806e-14,2.0173188e-17,Cancer,TUM,True,0.6914973,0.85342485,0.91181,0.81891066,gland,0,0,True,gland,gland,True
64000,16896,1.1843009e-10,2.244042e-06,1.9502717e-09,0.999995,1.1073408e-12,1.2142222e-08,4.6264717e-07,2.2491622e-06,5.6766397e-11,0.99999726,2.7067472e-06,1.4210924e-08,Cancer,TUM,True,0.950411,0.6504673,0.83867973,0.813186,gland,0,0,True,gland,gland,True
64512,16896,5.6021496e-11,1.6074371e-09,4.1048005e-11,1.0,3.3527269e-15,1.2955702e-08,3.6836766e-11,5.5045195e-09,1.1460826e-13,1.0,1.6443917e-09,1.3052772e-08,Cancer,TUM,True,0.9651191,0.9700135,0.97046465,0.9685324,gland,0,0,True,gland,gland,True
65024,16896,1.9378173999999997e-18,6.524772e-16,2.818059e-16,1.0,1.1897542e-25,5.0422635e-15,1.1116720000000001e-23,2.8861458000000003e-21,7.5208803e-26,1.0,6.524772e-16,5.3260072e-15,Cancer,TUM,True,0.9341553,0.95362175,0.9572778,0.9483516,gland,0,0,True,gland,gland,True
65536,16896,8.215347999999999e-20,1.0397339e-12,9.539017000000001e-22,1.0,2.8165832e-26,2.1442753000000002e-16,1.1445931e-20,7.150344399999999e-20,2.0631212e-23,1.0,1.0397339e-12,2.1451063000000002e-16,Cancer,TUM,True,0.99361163,0.9953904,0.9914225,0.9934748,gland,0,0,True,gland,gland,True
66048,16896,1.6097194e-13,6.482251e-08,3.0196519e-13,0.9999999,3.447952e-17,9.809169e-11,1.2610876e-13,1.5281392e-12,7.974663e-18,0.9999999,6.4822636e-08,9.855462e-11,Cancer,TUM,True,0.93721074,0.9403531,0.9394706,0.9390115,gland,0,0,True,gland,gland,True
66560,16896,3.5396575000000004e-16,1.0094584e-09,2.1249188e-17,1.0,1.07625e-22,3.2387613e-13,1.2366528e-18,5.99764e-16,1.5028471e-20,1.0,1.0094584e-09,3.2425134e-13,Cancer,TUM,True,0.9429286,0.9678993,0.95430803,0.9550453,gland,0,0,True,gland,gland,True
67072,16896,1.0054924e-16,7.057886e-11,1.5338832000000002e-16,1.0,3.9401393000000004e-22,1.5698211e-12,6.1223166e-20,1.04004204e-22,1.3841803e-29,1.0,7.057886e-11,1.570075e-12,Cancer,TUM,True,0.9899087,0.99444515,0.9845754,0.9896431,gland,0,0,True,gland,gland,True
67584,16896,4.4812707e-26,1.943759e-14,8.019129e-21,1.0,7.1103586e-28,4.280417e-18,4.4258083000000003e-16,7.483616699999999e-19,1.737476e-29,1.0,1.9880172e-14,4.288436e-18,Cancer,TUM,True,0.8010035,0.9284088,0.7627777,0.83072996,gland,0,0,True,gland,gland,True
